Parent_ID,Parent_Name,Child_SKU,Child_Name,Child_Code,Child_Dims,variationSize,variationColor,productIdentifier,Match_Score,Match_Method
16.0,100/25-30 boyalı,IM05600D4B39,IM-056 Kelimei Tevhid Uzun Stil 99x24cm Matte Copper,IM-56,"(99, 24)",99x24cm,Matte Copper,IM-056,100.0,Sample_Match
16.0,100/25-30 boyalı,IM05600JRRK5,IM-056 Kelimei Tevhid Uzun Stil 99x24cm Matte Silver,IM-56,"(99, 24)",99x24cm,Matte Silver,IM-056,100.0,Sample_Match
16.0,100/25-30 boyalı,IM05600VD2T2,IM-056 Kelimei Tevhid Uzun Stil 99x24cm Matte Gold,IM-56,"(99, 24)",99x24cm,Matte Gold,IM-056,100.0,Sample_Match
16.0,100/25-30 boyalı,IM0670076TA8,IM-067 La Hawla ve La Kuvvete illa Billahil Aliyyul Azim 99x29cm Matte Silver,IM-67,"(99, 29)",99x29cm,Matte Silver,IM-067,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM06700ANA17,IM-067 La Hawla ve La Kuvvete illa Billahil Aliyyul Azim 99x29cm Matte Copper,IM-67,"(99, 29)",99x29cm,Matte Copper,IM-067,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM06700F3H3T,IM-067 La Hawla ve La Kuvvete illa Billahil Aliyyul Azim 99x29cm Black,IM-67,"(99, 29)",99x29cm,Black,IM-067,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM06700WAE2R,IM-067 La Hawla ve La Kuvvete illa Billahil Aliyyul Azim 99x29cm Matte Gold,IM-67,"(99, 29)",99x29cm,Matte Gold,IM-067,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM0690018J03,IM-069 Maşallah La Kuvvete İlla Billah Yatay Kehf 39.Ayet 99x36cm Matte Silver,IM-69,"(99, 36)",99x36cm,Matte Silver,IM-069,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM069005ZTCY,IM-069 Maşallah La Kuvvete İlla Billah Yatay Kehf 39.Ayet 99x36cm Matte Copper,IM-69,"(99, 36)",99x36cm,Matte Copper,IM-069,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM06900D8TG1,IM-069 Maşallah La Kuvvete İlla Billah Yatay Kehf 39.Ayet 99x36cm Black,IM-69,"(99, 36)",99x36cm,Black,IM-069,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM06900WJA76,IM-069 Maşallah La Kuvvete İlla Billah Yatay Kehf 39.Ayet 99x36cm Matte Gold,IM-69,"(99, 36)",99x36cm,Matte Gold,IM-069,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM0710050HTY,IM-071 Maşallah Tebarakallah Yatay 99x29cm Matte Copper,IM-71,"(99, 29)",99x29cm,Matte Copper,IM-071,100.0,Sample_Match
16.0,100/25-30 boyalı,IM07100AMT6T,IM-071 Maşallah Tebarakallah Yatay 99x29cm Matte Gold,IM-71,"(99, 29)",99x29cm,Matte Gold,IM-071,100.0,Sample_Match
16.0,100/25-30 boyalı,IM07100EXMXG,IM-071 Maşallah Tebarakallah Yatay 99x29cm Matte Silver,IM-71,"(99, 29)",99x29cm,Matte Silver,IM-071,100.0,Sample_Match
16.0,100/25-30 boyalı,IM07100QAF8J,IM-071 Maşallah Tebarakallah Yatay 99x29cm Black,IM-71,"(99, 29)",99x29cm,Black,IM-071,100.0,Sample_Match
16.0,100/25-30 boyalı,IM08100ADERM,IM-081 Nazar Duası Yatay V1 99x24cm Black,IM-81,"(99, 24)",99x24cm,Black,IM-081,100.0,Sample_Match
16.0,100/25-30 boyalı,IM08100HRPD1,IM-081 Nazar Duası Yatay V1 99x24cm Matte Gold,IM-81,"(99, 24)",99x24cm,Matte Gold,IM-081,100.0,Sample_Match
16.0,100/25-30 boyalı,IM08100MYT8K,IM-081 Nazar Duası Yatay V1 99x24cm Matte Silver,IM-81,"(99, 24)",99x24cm,Matte Silver,IM-081,100.0,Sample_Match
16.0,100/25-30 boyalı,IM08100RVGW9,IM-081 Nazar Duası Yatay V1 99x24cm Matte Copper,IM-81,"(99, 24)",99x24cm,Matte Copper,IM-081,100.0,Sample_Match
16.0,100/25-30 boyalı,IM083003XS2Q,IM-083 Rahman 13 99x29cm Black,IM-83,"(99, 29)",99x29cm,Black,IM-083,100.0,Sample_Match
16.0,100/25-30 boyalı,IM0830084Z9J,IM-083 Rahman 13 99x29cm Matte Copper,IM-83,"(99, 29)",99x29cm,Matte Copper,IM-083,100.0,Sample_Match
16.0,100/25-30 boyalı,IM08300TV0BR,IM-083 Rahman 13 99x29cm Matte Silver,IM-83,"(99, 29)",99x29cm,Matte Silver,IM-083,100.0,Sample_Match
16.0,100/25-30 boyalı,IM08300YTV0G,IM-083 Rahman 13 99x29cm Matte Gold,IM-83,"(99, 29)",99x29cm,Matte Gold,IM-083,100.0,Sample_Match
16.0,100/25-30 boyalı,IM086001B8WQ,IM-086 Tahrim Suresi 8 99x39cm Matte Gold,IM-86,"(99, 39)",99x39cm,Matte Gold,IM-086,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM086006BMQT,IM-086 Tahrim Suresi 8 99x39cm Matte Copper,IM-86,"(99, 39)",99x39cm,Matte Copper,IM-086,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM086009T4WP,IM-086 Tahrim Suresi 8 99x39cm Black,IM-86,"(99, 39)",99x39cm,Black,IM-086,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM08600PG60Z,IM-086 Tahrim Suresi 8 99x39cm Matte Silver,IM-86,"(99, 39)",99x39cm,Matte Silver,IM-086,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM0870036EC8,IM-087 Ve Ma Tawfiki illa Billah – Hud 88 99x36cm Black,IM-87,"(99, 36)",99x36cm,Black,IM-087,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM0870058XJA,IM-087 Ve Ma Tawfiki illa Billah – Hud 88 99x36cm Matte Copper,IM-87,"(99, 36)",99x36cm,Matte Copper,IM-087,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM08700EVTHB,IM-087 Ve Ma Tawfiki illa Billah – Hud 88 99x36cm Matte Gold,IM-87,"(99, 36)",99x36cm,Matte Gold,IM-087,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM08700FCDVG,IM-087 Ve Ma Tawfiki illa Billah – Hud 88 99x36cm Matte Silver,IM-87,"(99, 36)",99x36cm,Matte Silver,IM-087,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM089006XWMC,IM-089 Yunus Duası 99x32.5cm Matte Silver,IM-89,"(99, 32)",99x32.5cm,Matte Silver,IM-089,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM08900JQD80,IM-089 Yunus Duası 99x32.5cm Matte Gold,IM-89,"(99, 32)",99x32.5cm,Matte Gold,IM-089,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM08900Q297J,IM-089 Yunus Duası 99x32.5cm Matte Copper,IM-89,"(99, 32)",99x32.5cm,Matte Copper,IM-089,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM08900ZCKXG,IM-089 Yunus Duası 99x32.5cm Black,IM-89,"(99, 32)",99x32.5cm,Black,IM-089,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM09000137QK,IM-090 Yusuf Suresi 64. 99x36cm Black,IM-90,"(99, 36)",99x36cm,Black,IM-090,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM09000470DZ,IM-090 Yusuf Suresi 64. 99x36cm Matte Silver,IM-90,"(99, 36)",99x36cm,Matte Silver,IM-090,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM09000KEA8C,IM-090 Yusuf Suresi 64. 99x36cm Matte Gold,IM-90,"(99, 36)",99x36cm,Matte Gold,IM-090,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM09000NDVM1,IM-090 Yusuf Suresi 64. 99x36cm Matte Copper,IM-90,"(99, 36)",99x36cm,Matte Copper,IM-090,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM143001GQRF,IM-143 Rahman 13 Dikey 24x99cm Matte Gold,IM-143,"(24, 99)",24x99cm,Matte Gold,IM-143,100.0,Sample_Match
16.0,100/25-30 boyalı,IM143008MVTY,IM-143 Rahman 13 Dikey 24x99cm Matte Copper,IM-143,"(24, 99)",24x99cm,Matte Copper,IM-143,100.0,Sample_Match
16.0,100/25-30 boyalı,IM14300ARE82,IM-143 Rahman 13 Dikey 24x99cm Matte Silver,IM-143,"(24, 99)",24x99cm,Matte Silver,IM-143,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM14300TH67J,IM-143 Rahman 13 Dikey 24x99cm Black,IM-143,"(24, 99)",24x99cm,Black,IM-143,100.0,Sample_Match
16.0,100/25-30 boyalı,IM145000J9FM,IM-145 Fatiha 1. Ayet Divani 99x27cm Black,IM-145,"(99, 27)",99x27cm,Black,IM-145,100.0,Sample_Match
16.0,100/25-30 boyalı,IM14500355J5,IM-145 Fatiha 1. Ayet Divani 99x27cm Matte Gold,IM-145,"(99, 27)",99x27cm,Matte Gold,IM-145,100.0,Sample_Match
16.0,100/25-30 boyalı,IM14500X6MS9,IM-145 Fatiha 1. Ayet Divani 99x27cm Matte Silver,IM-145,"(99, 27)",99x27cm,Matte Silver,IM-145,100.0,Sample_Match
16.0,100/25-30 boyalı,IM14500YRVQT,IM-145 Fatiha 1. Ayet Divani 99x27cm Matte Copper,IM-145,"(99, 27)",99x27cm,Matte Copper,IM-145,100.0,Sample_Match
16.0,100/25-30 boyalı,IM14800CC9MM,IM-148 Şifa Duası 99x33cm,IM-148,"(99, 33)",99x33cm,,IM-148,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM158003HZM2,IM-158 Lale Stil Allah (cc) Lafzı : IM-158 33x99cm Black,IM-158,"(33, 99)",33x99cm,Black,IM-158,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM158009GXY4,IM-158 Lale Stil Allah (cc) Lafzı : IM-158 33x99cm Matte Silver,IM-158,"(33, 99)",33x99cm,Matte Silver,IM-158,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM15800RNWXH,IM-158 Lale Stil Allah (cc) Lafzı : IM-158 33x99cm Matte Gold,IM-158,"(33, 99)",33x99cm,Matte Gold,IM-158,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM159002XGS7,IM-159 Rad Suresi 28. Ayet 99x24cm Matte Gold,IM-159,"(99, 24)",99x24cm,Matte Gold,IM-159,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM159007J667,IM-159 Rad Suresi 28. Ayet 99x24cm Matte Silver,IM-159,"(99, 24)",99x24cm,Matte Silver,IM-159,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM15900CS54Y,IM-159 Rad Suresi 28. Ayet 99x24cm Black,IM-159,"(99, 24)",99x24cm,Black,IM-159,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM15900V9EA4,IM-159 Rad Suresi 28. Ayet 99x24cm Matte Copper,IM-159,"(99, 24)",99x24cm,Matte Copper,IM-159,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM211007BCKD,IM-211 Eve Giriş Duası 99x26cm Matte Copper,IM-211,"(99, 26)",99x26cm,Matte Copper,IM-211,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM211007E99C,IM-211 Eve Giriş Duası 99x26cm Black,IM-211,"(99, 26)",99x26cm,Black,IM-211,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21100RJ78A,IM-211 Eve Giriş Duası 99x26cm Matte Gold,IM-211,"(99, 26)",99x26cm,Matte Gold,IM-211,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21100ZA9N2,IM-211 Eve Giriş Duası 99x26cm Matte Silver,IM-211,"(99, 26)",99x26cm,Matte Silver,IM-211,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM212004FJND,IM-212 Rızık Duası 99x37cm gold,IM-212,"(99, 37)",99x37cm,gold,IM-212,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM212009F1GC,IM-212 Rızık Duası 99x37cm silver,IM-212,"(99, 37)",99x37cm,silver,IM-212,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21200M1172,IM-212 Rızık Duası 99x37cm copper,IM-212,"(99, 37)",99x37cm,copper,IM-212,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21200YVT4A,IM-212 Rızık Duası 99x37cm black,IM-212,"(99, 37)",99x37cm,black,IM-212,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM218006PSGR,IM-218 Kasas Suresi 24 25x99cm Black,IM-218,"(25, 99)",25x99cm,Black,IM-218,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21800B02N0,IM-218 Kasas Suresi 24 25x99cm Matte Gold,IM-218,"(25, 99)",25x99cm,Matte Gold,IM-218,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21800YKR4Q,IM-218 Kasas Suresi 24 25x99cm Matte Silver,IM-218,"(25, 99)",25x99cm,Matte Silver,IM-218,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM21800Z1XK4,IM-218 Kasas Suresi 24 25x99cm Matte Copper,IM-218,"(25, 99)",25x99cm,Matte Copper,IM-218,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM221006ZGKG,IM-221 Ahzab Suresi 56. Ayet 99x25cm Matte Sİlver,IM-221,"(99, 25)",99x25cm,Matte Sİlver,IM-221,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM221007S4QH,IM-221 Ahzab Suresi 56. Ayet 99x25cm Matte Gold,IM-221,"(99, 25)",99x25cm,Matte Gold,IM-221,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM22100D2B2R,IM-221 Ahzab Suresi 56. Ayet 99x25cm Matte Copper,IM-221,"(99, 25)",99x25cm,Matte Copper,IM-221,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM22100EEKA5,IM-221 Ahzab Suresi 56. Ayet 99x25cm Black,IM-221,"(99, 25)",99x25cm,Black,IM-221,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM22700F2AFF,IM-227 Yusuf Suresi 76 99x34cm Matte Silver,IM-227,"(99, 34)",99x34cm,Matte Silver,IM-227,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM22700VAW79,IM-227 Yusuf Suresi 76 99x34cm Matte Gold,IM-227,"(99, 34)",99x34cm,Matte Gold,IM-227,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM254004GCV6,IM-254 Maşallah Tebarakallah Latin Metinli 99x40cm Matte Gold,IM-254,"(99, 40)",99x40cm,Matte Gold,IM-254,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM2540093KN3,IM-254 Maşallah Tebarakallah Latin Metinli 99x40cm Matte Silver,IM-254,"(99, 40)",99x40cm,Matte Silver,IM-254,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM25400PRCDT,IM-254 Maşallah Tebarakallah Latin Metinli 99x40cm Black,IM-254,"(99, 40)",99x40cm,Black,IM-254,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM25500HKMWF,IM-255 Ya Rabbi Barik Al Bait İngilizce Alt Metinli 99x34cm gold,IM-255,"(99, 34)",99x34cm,gold,IM-255,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM25500SBRKJ,IM-255 Ya Rabbi Barik Al Bait İngilizce Alt Metinli 99x34cm silver,IM-255,"(99, 34)",99x34cm,silver,IM-255,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM25500W37Z5,IM-255 Ya Rabbi Barik Al Bait İngilizce Alt Metinli 99x34cm black,IM-255,"(99, 34)",99x34cm,black,IM-255,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM2560090SF0,IM-256 Duha Suresi 5. ayet 99x31cm Matte Silver,IM-256,"(99, 31)",99x31cm,Matte Silver,IM-256,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM25600GYAHW,IM-256 Duha Suresi 5. ayet 99x31cm Matte Gold,IM-256,"(99, 31)",99x31cm,Matte Gold,IM-256,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM25600M1J6X,IM-256 Duha Suresi 5. ayet 99x31cm Black,IM-256,"(99, 31)",99x31cm,Black,IM-256,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM26200753HT,IM-262 Allahumme Barik Hadha Al Bait 99x24cm Matte Silver,IM-262,"(99, 24)",99x24cm,Matte Silver,IM-262,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM262008ANRX,IM-262 Allahumme Barik Hadha Al Bait 99x24cm Matte Gold,IM-262,"(99, 24)",99x24cm,Matte Gold,IM-262,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM26200FZCT9,IM-262 Allahumme Barik Hadha Al Bait 99x24cm Black,IM-262,"(99, 24)",99x24cm,Black,IM-262,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM264005RGSE,IM-264 Salavat V.2 Yatay (Allahumme Salli Ala Muhammedin ve Ali Muhammed) 99x24cm Matte Gold,IM-264,"(99, 24)",99x24cm,Matte Gold,IM-264,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM26400A5S0N,IM-264 Salavat V.2 Yatay (Allahumme Salli Ala Muhammedin ve Ali Muhammed) 99x24cm Black,IM-264,"(99, 24)",99x24cm,Black,IM-264,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM26400FQVGK,IM-264 Salavat V.2 Yatay (Allahumme Salli Ala Muhammedin ve Ali Muhammed) 99x24cm Matte Silver,IM-264,"(99, 24)",99x24cm,Matte Silver,IM-264,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM26700FVWWG,"IM-267 Zümer Suresi 36 Ayetten ""Allah kuluna yetmez mi?"" 99x25cm Tek Renk",IM-267,"(99, 25)",99x25cm,Tek Renk,IM-267,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM27100JB6PZ,IM-271 Ikra Alak 1-4 Ayet 99x19cm Tek Renk,IM-271,"(99, 19)",99x19cm,Tek Renk,IM-271,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28000B9YW6,IM-280 Euzu Besmele Gemi Stil 99x33cm Matte Silver,IM-280,"(99, 33)",99x33cm,Matte Silver,IM-280,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28000J5FAN,IM-280 Euzu Besmele Gemi Stil 99x33cm Black,IM-280,"(99, 33)",99x33cm,Black,IM-280,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28000NXWWR,IM-280 Euzu Besmele Gemi Stil 99x33cm Matte Gold,IM-280,"(99, 33)",99x33cm,Matte Gold,IM-280,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28800480T9,IM-288  Ibrahim 7 Yatay 99x29 Matte Copper,IM-288,"(99, 29)",99x29,Matte Copper,IM-288,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM2880061QGN,IM-288  Ibrahim 7 Yatay 99x29 Black,IM-288,"(99, 29)",99x29,Black,IM-288,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28800TQBFV,IM-288  Ibrahim 7 Yatay 99x29 Matte Silver,IM-288,"(99, 29)",99x29,Matte Silver,IM-288,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28800WT329,IM-288  Ibrahim 7 Yatay 99x29 Matte Gold,IM-288,"(99, 29)",99x29,Matte Gold,IM-288,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM289000W1C5,IM-289 Rad Suresi 11 99x25 Black,IM-289,"(99, 25)",99x25,Black,IM-289,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM289007Y7ZX,IM-289 Rad Suresi 11 99x25 Matte Gold,IM-289,"(99, 25)",99x25,Matte Gold,IM-289,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28900N5CKG,IM-289 Rad Suresi 11 99x25 Matte Copper,IM-289,"(99, 25)",99x25,Matte Copper,IM-289,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM28900VW3RJ,IM-289 Rad Suresi 11 99x25 Matte Silver,IM-289,"(99, 25)",99x25,Matte Silver,IM-289,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM290000QJPG,IM-290 Ikra Alak Suresi 1-4 99x19cm Matte Copper,IM-290,"(99, 19)",99x19cm,Matte Copper,IM-290,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM290005KM1P,IM-290 Ikra Alak Suresi 1-4 99x19cm Black,IM-290,"(99, 19)",99x19cm,Black,IM-290,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29000GD7SH,IM-290 Ikra Alak Suresi 1-4 99x19cm Matte Silver,IM-290,"(99, 19)",99x19cm,Matte Silver,IM-290,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29000NQK65,IM-290 Ikra Alak Suresi 1-4 99x19cm Matte Gold,IM-290,"(99, 19)",99x19cm,Matte Gold,IM-290,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM292003CW59,IM-292 Euzu Besmele 99x26 Matte Silver,IM-292,"(99, 26)",99x26,Matte Silver,IM-292,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29200891SN,IM-292 Euzu Besmele 99x26 Matte Copper,IM-292,"(99, 26)",99x26,Matte Copper,IM-292,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29200FNCHM,IM-292 Euzu Besmele 99x26 Matte Gold,IM-292,"(99, 26)",99x26,Matte Gold,IM-292,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29200ZBV5X,IM-292 Euzu Besmele 99x26 Black,IM-292,"(99, 26)",99x26,Black,IM-292,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM2930041GKB,IM-293 Fetih 1 Yatay 99x27cm Matte Silver,IM-293,"(99, 27)",99x27cm,Matte Silver,IM-293,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM293004F1HQ,IM-293 Fetih 1 Yatay 99x27cm Matte Gold,IM-293,"(99, 27)",99x27cm,Matte Gold,IM-293,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM293008YR6D,IM-293 Fetih 1 Yatay 99x27cm Matte Copper,IM-293,"(99, 27)",99x27cm,Matte Copper,IM-293,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29300G1NQG,IM-293 Fetih 1 Yatay 99x27cm Black,IM-293,"(99, 27)",99x27cm,Black,IM-293,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM294002NTYD,IM-294 La Tahzen Innallahe 99x27cm Black,IM-294,"(99, 27)",99x27cm,Black,IM-294,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM294004K86M,IM-294 La Tahzen Innallahe 99x27cm Matte Silver,IM-294,"(99, 27)",99x27cm,Matte Silver,IM-294,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29400QVA1X,IM-294 La Tahzen Innallahe 99x27cm Matte Copper,IM-294,"(99, 27)",99x27cm,Matte Copper,IM-294,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29400YG014,IM-294 La Tahzen Innallahe 99x27cm Matte Gold,IM-294,"(99, 27)",99x27cm,Matte Gold,IM-294,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM295005YNZZ,IM-295 Kelimei Sehadet Yatay Hamid Aytac 99x20cm Matte Silver,IM-295,"(99, 20)",99x20cm,Matte Silver,IM-295,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29500ABYCC,IM-295 Kelimei Sehadet Yatay Hamid Aytac 99x20cm Black,IM-295,"(99, 20)",99x20cm,Black,IM-295,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29500S9QB7,IM-295 Kelimei Sehadet Yatay Hamid Aytac 99x20cm Matte Copper,IM-295,"(99, 20)",99x20cm,Matte Copper,IM-295,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29500T9QG8,IM-295 Kelimei Sehadet Yatay Hamid Aytac 99x20cm Matte Gold,IM-295,"(99, 20)",99x20cm,Matte Gold,IM-295,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM2960025PVV,IM-296 Hüveli Kelimei Tevhid 99x37cm Matte Silver,IM-296,"(99, 37)",99x37cm,Matte Silver,IM-296,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM2960028TYR,IM-296 Hüveli Kelimei Tevhid 99x37cm Black,IM-296,"(99, 37)",99x37cm,Black,IM-296,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29600PF7MP,IM-296 Hüveli Kelimei Tevhid 99x37cm Matte Copper,IM-296,"(99, 37)",99x37cm,Matte Copper,IM-296,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM29600SRWTY,IM-296 Hüveli Kelimei Tevhid 99x37cm Matte Gold,IM-296,"(99, 37)",99x37cm,Matte Gold,IM-296,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM309002M6JN,IM-309 İhlas Suresi Yatay 99x27cm Matte Gold,IM-309,"(99, 27)",99x27cm,Matte Gold,IM-309,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM309005S0WE,IM-309 İhlas Suresi Yatay 99x27cm Matte Copper,IM-309,"(99, 27)",99x27cm,Matte Copper,IM-309,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM30900PZ6M4,IM-309 İhlas Suresi Yatay 99x27cm Black,IM-309,"(99, 27)",99x27cm,Black,IM-309,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM30900WQV05,IM-309 İhlas Suresi Yatay 99x27cm Matte Silver,IM-309,"(99, 27)",99x27cm,Matte Silver,IM-309,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM31600327Q8,IM-316 Sadekallahul Azim 99x24cm Matte Copper,IM-316,"(99, 24)",99x24cm,Matte Copper,IM-316,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM316003H575,IM-316 Sadekallahul Azim 99x24cm Black,IM-316,"(99, 24)",99x24cm,Black,IM-316,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM31600TVW33,IM-316 Sadekallahul Azim 99x24cm Matte Gold,IM-316,"(99, 24)",99x24cm,Matte Gold,IM-316,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM31600VSP9A,IM-316 Sadekallahul Azim 99x24cm Matte Silver,IM-316,"(99, 24)",99x24cm,Matte Silver,IM-316,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM317006GNAR,IM-317 Kasas Suresi 24'ncü Ayet Yatay Tasarım 99x27cm Black,IM-317,"(99, 27)",99x27cm,Black,IM-317,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM31700EAF46,IM-317 Kasas Suresi 24'ncü Ayet Yatay Tasarım 99x27cm Matte Copper,IM-317,"(99, 27)",99x27cm,Matte Copper,IM-317,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM31700JRT39,IM-317 Kasas Suresi 24'ncü Ayet Yatay Tasarım 99x27cm Matte Gold,IM-317,"(99, 27)",99x27cm,Matte Gold,IM-317,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM31700RQQER,IM-317 Kasas Suresi 24'ncü Ayet Yatay Tasarım 99x27cm Matte Silver,IM-317,"(99, 27)",99x27cm,Matte Silver,IM-317,88.0,IM_Bucket_Match
16.0,100/25-30 boyalı,IM33400EC5SR,IM-334 Enam 6:162 99x31cm Matte Silver,IM-334,"(99, 31)",99x31cm,Matte Silver,IM-334,88.0,IM_Bucket_Match
